order_item_id,order_id,product_id,quantity,unit_price,revenue,profit
2538,1009,11,8,247.02,1976.16,793.3600000000001
2539,1009,87,1,12.49,12.49,-162.17999999999998
2540,1010,33,6,241.25,1447.5,995.16
2541,1010,22,6,371.82,2230.92,2113.02
2542,1010,120,9,19.59,176.31,-25.650000000000006
2543,1010,109,9,36.27,326.43,-238.58999999999997
2544,1011,104,7,375.52,2628.64,1586.8299999999997
2545,1011,45,3,43.92,131.76,-288.21000000000004
2546,1011,25,1,164.53,164.53,25.289999999999992
2547,1011,70,1,336.44,336.44,215.17000000000002
2548,1012,91,2,256.41,512.82,136.58000000000004
2549,1013,6,6,75.14,450.84000000000003,73.20000000000005
2550,1013,54,2,39.69,79.38,-291.46
2551,1013,56,4,203.11,812.44,349.44000000000005
2552,1014,34,9,236.23,2126.0699999999997,1920.3299999999997
2553,1015,50,9,203.39,1830.5099999999998,52.1099999999999
2554,1016,63,1,114.14,114.14,-74.99
2555,1017,110,6,237.05,1422.3000000000002,1119.0000000000002
2556,1018,78,1,21.41,21.41,-45.07000000000001
2557,1019,97,3,306.8,920.4000000000001,624.6600000000001
2558,1019,101,5,256.72,1283.6000000000001,509.5500000000002
2559,1019,93,9,257.26,2315.34,518.9400000000003
2560,1019,41,5,346.23,1731.15,855.0500000000001
2561,1020,92,5,111.32,556.5999999999999,-247.20000000000005
2562,1020,55,9,341.97,3077.7300000000005,2715.8400000000006
2563,1020,113,7,27.84,194.88,-1188.3899999999999
2564,1020,51,3,41.61,124.83,-442.44
2565,1021,10,1,263.36,263.36,75.68
2566,1021,104,4,375.52,1502.08,906.7599999999999
2567,1022,92,6,111.32,667.92,-296.64
2568,1023,22,3,371.82,1115.46,1056.51
2569,1023,109,8,36.27,290.16,-212.07999999999998
2570,1023,44,3,224.83,674.49,274.11
2571,1023,3,8,378.45,3027.6,2537.2
2572,1024,105,6,278.28,1669.6799999999998,1360.3199999999997
2573,1025,4,2,192.29,384.58,235.85999999999999
2574,1025,42,5,325.71,1628.55,889.65
2575,1026,81,1,140.7,140.7,73.53999999999999
2576,1026,113,7,27.84,194.88,-1188.3899999999999
2577,1026,73,8,251.26,2010.08,1850.0
2578,1026,13,2,99.96,199.92,177.76
2579,1027,45,8,43.92,351.36,-768.5600000000001
2580,1027,102,1,373.49,373.49,287.03000000000003
2581,1027,86,1,207.91,207.91,198.15
2582,1028,16,7,82.71,578.9699999999999,473.75999999999993
2583,1028,94,5,220.59,1102.95,736.0
2584,1028,95,6,314.14,1884.84,957.24
2585,1029,105,6,278.28,1669.6799999999998,1360.3199999999997
2586,1029,54,5,39.69,198.45,-728.6499999999999
2587,1029,3,3,378.45,1135.35,951.4499999999999
2588,1029,14,5,78.85,394.25,113.55000000000001
2589,1030,71,5,282.01,1410.05,1160.8
2590,1031,82,2,299.97,599.94,345.84000000000003
2591,1031,37,6,113.58,681.48,-460.32000000000016
2592,1031,109,4,36.27,145.08,-106.03999999999999
2593,1032,40,1,382.7,382.7,272.03
2594,1032,20,2,387.95,775.9,465.23999999999995
2595,1032,19,7,32.56,227.92000000000002,-263.34000000000003
2596,1032,65,6,321.0,1926.0,887.4000000000001
2597,1033,17,4,314.04,1256.16,849.0
2598,1033,67,9,341.73,3075.57,2470.59
2599,1033,77,6,350.02,2100.12,1993.6799999999998
2600,1033,76,6,353.54,2121.2400000000002,1243.2600000000002
2601,1034,106,2,36.46,72.92,19.840000000000003
2602,1034,74,2,303.56,607.12,325.56
2603,1034,112,6,252.16,1512.96,1462.02
2604,1034,53,6,276.47,1658.8200000000002,803.2800000000002
2605,1035,1,4,172.86,691.44,480.08000000000004
2606,1035,32,2,219.42,438.84,198.65999999999997
2607,1036,84,3,329.01,987.03,611.76
2608,1036,39,1,356.61,356.61,315.51
2609,1037,1,6,172.86,1037.16,720.1200000000001
2610,1037,43,1,265.54,265.54,103.26000000000002
2611,1037,74,1,303.56,303.56,162.78
2612,1038,84,8,329.01,2632.08,1631.36
2613,1039,63,4,114.14,456.56,-299.96
2614,1039,120,3,19.59,58.769999999999996,-8.550000000000011
2615,1039,17,4,314.04,1256.16,849.0
2616,1040,27,7,281.45,1970.1499999999999,1598.8
2617,1040,24,2,77.82,155.64,-47.60000000000002
2618,1041,95,1,314.14,314.14,159.54
2619,1041,11,4,247.02,988.08,396.68000000000006
2620,1042,56,6,203.11,1218.66,524.1600000000001
2621,1042,64,4,352.67,1410.68,1020.8000000000001
2622,1042,47,5,155.35,776.75,508.3
2623,1043,78,1,21.41,21.41,-45.07000000000001
2624,1043,22,5,371.82,1859.1,1760.85
2625,1043,66,9,266.8,2401.2000000000003,873.9900000000002
2626,1044,12,7,209.95,1469.6499999999999,1141.2799999999997
2627,1044,74,4,303.56,1214.24,651.12
2628,1044,57,7,197.43,1382.01,97.36999999999989
2629,1044,54,1,39.69,39.69,-145.73
2630,1045,113,7,27.84,194.88,-1188.3899999999999
2631,1045,7,5,396.56,1982.8,1405.55
2632,1045,59,6,331.63,1989.78,1143.78
2633,1046,83,9,72.7,654.3000000000001,-945.63
2634,1047,114,9,349.9,3149.1,2353.3199999999997
2635,1047,40,6,382.7,2296.2,1632.1799999999998
2636,1047,52,5,95.87,479.35,415.90000000000003
2637,1047,113,5,27.84,139.2,-848.8500000000001
2638,1048,86,1,207.91,207.91,198.15
2639,1049,57,2,197.43,394.86,27.819999999999993
2640,1049,32,6,219.42,1316.52,595.98
2641,1049,68,2,348.24,696.48,363.20000000000005
2642,1050,90,8,392.66,3141.28,2276.1600000000003
2643,1050,29,9,328.17,2953.53,1505.5200000000004
2644,1050,26,5,305.71,1528.55,1079.6
2645,1051,94,7,220.59,1544.13,1030.4
2646,1051,12,4,209.95,839.8,652.16
2647,1051,66,8,266.8,2134.4,776.8800000000001
2648,1051,70,8,336.44,2691.52,1721.3600000000001
2649,1052,96,3,51.72,155.16,-94.97999999999999
2650,1052,47,6,155.35,932.0999999999999,609.9599999999999
2651,1052,117,3,302.36,907.08,764.4000000000001
2652,1053,24,9,77.82,700.3799999999999,-214.20000000000016
2653,1053,103,7,49.98,349.85999999999996,-260.26000000000005
2654,1053,120,3,19.59,58.769999999999996,-8.550000000000011
2655,1053,92,6,111.32,667.92,-296.64
2656,1054,26,8,305.71,2445.68,1727.3599999999997
2657,1054,118,1,60.73,60.73,-129.51000000000002
2658,1054,18,7,146.55,1025.8500000000001,176.19000000000017
2659,1055,62,7,230.64,1614.48,253.96000000000004
2660,1055,67,6,341.73,2050.38,1647.0600000000002
2661,1055,101,9,256.72,2310.4800000000005,917.1900000000005
2662,1055,80,8,60.26,482.08,-791.44
2663,1056,15,3,95.99,287.96999999999997,-75.15000000000003
2664,1056,3,2,378.45,756.9,634.3
2665,1056,19,5,32.56,162.8,-188.10000000000002
2666,1056,29,1,328.17,328.17,167.28000000000003
2667,1057,5,6,249.23,1495.3799999999999,624.1199999999999
2668,1057,90,7,392.66,2748.6200000000003,1991.6400000000003
2669,1057,74,6,303.56,1821.3600000000001,976.6800000000001
2670,1057,77,3,350.02,1050.06,996.8399999999999
2671,1058,119,2,305.72,611.44,294.76000000000005
2672,1058,6,2,75.14,150.28,24.400000000000006
2673,1059,118,5,60.73,303.65,-647.5500000000001
2674,1060,17,4,314.04,1256.16,849.0
2675,1061,73,3,251.26,753.78,693.75
2676,1061,69,3,286.26,858.78,822.12
2677,1061,104,8,375.52,3004.16,1813.5199999999998
2678,1061,49,8,292.13,2337.04,1951.92
2679,1062,69,4,286.26,1145.04,1096.1599999999999
2680,1062,56,3,203.11,609.33,262.08000000000004
2681,1063,13,4,99.96,399.84,355.52
2682,1063,114,2,349.9,699.8,522.9599999999999
2683,1063,46,8,169.3,1354.4,-10.319999999999936
2684,1064,4,1,192.29,192.29,117.92999999999999
2685,1064,118,5,60.73,303.65,-647.5500000000001
2686,1065,53,1,276.47,276.47,133.88000000000002
2687,1065,24,7,77.82,544.74,-166.60000000000002
2688,1065,38,1,60.51,60.51,-31.46
2689,1066,90,2,392.66,785.32,569.0400000000001
2690,1067,58,3,241.04,723.12,688.26
2691,1068,43,8,265.54,2124.32,826.0800000000002
2692,1068,18,7,146.55,1025.8500000000001,176.19000000000017
2693,1068,41,1,346.23,346.23,171.01000000000002
2694,1069,69,3,286.26,858.78,822.12
2695,1069,40,5,382.7,1913.5,1360.15
2696,1069,82,3,299.97,899.9100000000001,518.7600000000001
2697,1069,51,2,41.61,83.22,-294.96000000000004
2698,1070,13,3,99.96,299.88,266.64
2699,1070,108,8,286.19,2289.52,1801.44
2700,1070,50,8,203.39,1627.12,46.319999999999936
2701,1071,115,4,389.66,1558.64,1238.88
2702,1071,34,8,236.23,1889.84,1706.96
2703,1072,107,9,127.38,1146.42,479.07000000000005
2704,1072,15,2,95.99,191.98,-50.10000000000002
2705,1073,22,5,371.82,1859.1,1760.85
2706,1073,21,7,354.68,2482.76,2302.23
2707,1073,10,5,263.36,1316.8000000000002,378.4000000000001
2708,1074,59,3,331.63,994.89,571.89
2709,1075,114,3,349.9,1049.6999999999998,784.4399999999998
2710,1076,25,4,164.53,658.12,101.15999999999997
2711,1076,3,2,378.45,756.9,634.3
2712,1077,12,3,209.95,629.8499999999999,489.1199999999999
2713,1077,2,4,352.86,1411.44,1087.8000000000002
2714,1077,79,2,332.07,664.14,443.74
2715,1077,86,7,207.91,1455.37,1387.05
2716,1078,36,2,352.21,704.42,641.06
2717,1078,101,2,256.72,513.44,203.82000000000005
2718,1078,27,2,281.45,562.9,456.79999999999995
2719,1078,45,9,43.92,395.28000000000003,-864.6300000000001
2720,1079,36,2,352.21,704.42,641.06
2721,1079,85,9,334.53,3010.7699999999995,2556.8999999999996
2722,1080,119,9,305.72,2751.4800000000005,1326.4200000000005
2723,1080,49,8,292.13,2337.04,1951.92
2724,1081,62,8,230.64,1845.12,290.2399999999998
2725,1081,92,4,111.32,445.28,-197.76
2726,1082,106,6,36.46,218.76,59.51999999999998
2727,1083,53,8,276.47,2211.76,1071.0400000000002
2728,1083,101,9,256.72,2310.4800000000005,917.1900000000005
2729,1084,105,5,278.28,1391.3999999999999,1133.6
2730,1084,102,1,373.49,373.49,287.03000000000003
2731,1085,78,1,21.41,21.41,-45.07000000000001
2732,1085,109,7,36.27,253.89000000000001,-185.57000000000002
2733,1086,93,6,257.26,1543.56,345.96000000000004
2734,1086,41,9,346.23,3116.07,1539.0900000000001
2735,1087,62,6,230.64,1383.84,217.67999999999984
2736,1087,10,6,263.36,1580.16,454.08000000000015
2737,1088,84,2,329.01,658.02,407.84
2738,1088,72,8,275.25,2202.0,1973.92
2739,1088,30,9,97.53,877.77,-386.46000000000004
2740,1089,67,2,341.73,683.46,549.02
2741,1089,72,1,275.25,275.25,246.74
2742,1089,98,6,221.09,1326.54,562.38
2743,1089,92,9,111.32,1001.8799999999999,-444.96000000000004
2744,1090,20,5,387.95,1939.75,1163.1
2745,1090,48,7,111.3,779.1,76.0200000000001
2746,1090,63,2,114.14,228.28,-149.98
2747,1090,14,5,78.85,394.25,113.55000000000001
2748,1091,110,2,237.05,474.1,373.0
2749,1091,69,6,286.26,1717.56,1644.24
2750,1091,90,1,392.66,392.66,284.52000000000004
2751,1092,75,1,71.86,71.86,0.5799999999999983
2752,1092,26,9,305.71,2751.39,1943.2799999999997
2753,1093,39,7,356.61,2496.27,2208.57
2754,1093,33,8,241.25,1930.0,1326.88
2755,1093,79,7,332.07,2324.49,1553.0899999999997
2756,1094,66,3,266.8,800.4000000000001,291.3300000000001
2757,1094,116,3,387.86,1163.58,750.9899999999999
2758,1094,22,6,371.82,2230.92,2113.02
2759,1095,75,3,71.86,215.57999999999998,1.7399999999999807
2760,1095,73,6,251.26,1507.56,1387.5
2761,1096,83,6,72.7,436.20000000000005,-630.4200000000001
2762,1096,35,6,45.68,274.08,-829.2
2763,1097,24,5,77.82,389.09999999999997,-119.00000000000006
2764,1098,113,5,27.84,139.2,-848.8500000000001
2765,1099,18,9,146.55,1318.95,226.52999999999997
2766,1099,66,6,266.8,1600.8000000000002,582.6600000000002
2767,1100,47,4,155.35,621.4,406.64
2768,1100,34,9,236.23,2126.0699999999997,1920.3299999999997
2769,1100,50,5,203.39,1016.9499999999999,28.949999999999932
2770,1100,49,7,292.13,2044.9099999999999,1707.9299999999998
2771,1101,55,3,341.97,1025.91,905.2800000000001
2772,1101,7,1,396.56,396.56,281.11
2773,1101,19,8,32.56,260.48,-300.96000000000004
2774,1102,73,2,251.26,502.52,462.5
2775,1103,9,9,377.67,3399.03,2189.25
2776,1103,85,2,334.53,669.06,568.1999999999999
2777,1104,15,6,95.99,575.9399999999999,-150.30000000000007
2778,1105,59,7,331.63,2321.41,1334.4099999999999
2779,1105,16,7,82.71,578.9699999999999,473.75999999999993
2780,1105,78,4,21.41,85.64,-180.28000000000003
2781,1105,37,1,113.58,113.58,-76.72000000000001
2782,1106,30,4,97.53,390.12,-171.76
2783,1106,107,9,127.38,1146.42,479.07000000000005
2784,1107,80,8,60.26,482.08,-791.44
2785,1107,94,9,220.59,1985.31,1324.8
2786,1108,117,2,302.36,604.72,509.6
2787,1109,80,6,60.26,361.56,-593.5799999999999
2788,1109,37,2,113.58,227.16,-153.44000000000003
2789,1109,66,8,266.8,2134.4,776.8800000000001
2790,1109,75,3,71.86,215.57999999999998,1.7399999999999807
2791,1110,99,5,385.57,1927.85,1051.0
2792,1110,10,9,263.36,2370.2400000000002,681.1200000000001
2793,1110,119,5,305.72,1528.6000000000001,736.9000000000001
2794,1111,20,1,387.95,387.95,232.61999999999998
2795,1111,17,1,314.04,314.04,212.25
2796,1111,68,5,348.24,1741.2,908.0000000000001
2797,1112,2,5,352.86,1764.3000000000002,1359.7500000000002
2798,1112,35,5,45.68,228.4,-691.0
2799,1112,39,2,356.61,713.22,631.02
2800,1113,70,4,336.44,1345.76,860.6800000000001
2801,1114,74,9,303.56,2732.04,1465.02
2802,1115,13,1,99.96,99.96,88.88
2803,1116,83,8,72.7,581.6,-840.5600000000001
2804,1116,59,3,331.63,994.89,571.89
2805,1116,80,3,60.26,180.78,-296.78999999999996
2806,1117,55,8,341.97,2735.76,2414.0800000000004
2807,1117,80,3,60.26,180.78,-296.78999999999996
2808,1117,40,8,382.7,3061.6,2176.24
2809,1117,102,9,373.49,3361.41,2583.27
2810,1118,6,3,75.14,225.42000000000002,36.60000000000002
2811,1118,35,4,45.68,182.72,-552.8
2812,1118,98,8,221.09,1768.72,749.84
2813,1119,68,7,348.24,2437.6800000000003,1271.2000000000003
2814,1120,83,9,72.7,654.3000000000001,-945.63
2815,1120,105,6,278.28,1669.6799999999998,1360.3199999999997
2816,1120,49,5,292.13,1460.65,1219.95
2817,1120,69,4,286.26,1145.04,1096.1599999999999
2818,1121,59,8,331.63,2653.04,1525.04
2819,1121,72,6,275.25,1651.5,1480.44
2820,1121,62,1,230.64,230.64,36.27999999999997
2821,1121,3,4,378.45,1513.8,1268.6
2822,1122,6,3,75.14,225.42000000000002,36.60000000000002
2823,1122,69,8,286.26,2290.08,2192.3199999999997
2824,1122,7,7,396.56,2775.92,1967.77
2825,1123,31,2,97.29,194.58,78.44000000000001
2826,1123,41,2,346.23,692.46,342.02000000000004
2827,1124,22,3,371.82,1115.46,1056.51
2828,1124,44,8,224.83,1798.64,730.96
2829,1124,41,3,346.23,1038.69,513.0300000000001
2830,1125,104,4,375.52,1502.08,906.7599999999999
2831,1125,85,3,334.53,1003.5899999999999,852.3
2832,1125,54,4,39.69,158.76,-582.92
2833,1126,119,6,305.72,1834.3200000000002,884.2800000000002
2834,1127,59,9,331.63,2984.67,1715.67
2835,1127,49,7,292.13,2044.9099999999999,1707.9299999999998
2836,1127,73,8,251.26,2010.08,1850.0
2837,1128,89,1,250.6,250.6,75.03
2838,1128,38,4,60.51,242.04,-125.84
2839,1129,49,3,292.13,876.39,731.97
2840,1129,18,5,146.55,732.75,125.85000000000002
2841,1130,25,9,164.53,1480.77,227.6099999999999
2842,1130,39,4,356.61,1426.44,1262.04
2843,1131,24,3,77.82,233.45999999999998,-71.40000000000003
2844,1131,58,6,241.04,1446.24,1376.52
2845,1131,47,4,155.35,621.4,406.64
2846,1131,110,3,237.05,711.1500000000001,559.5000000000001
2847,1132,11,3,247.02,741.0600000000001,297.5100000000001
2848,1132,19,1,32.56,32.56,-37.620000000000005
2849,1132,90,1,392.66,392.66,284.52000000000004
2850,1132,35,4,45.68,182.72,-552.8
2851,1133,72,1,275.25,275.25,246.74
2852,1133,118,9,60.73,546.5699999999999,-1165.5900000000001
2853,1133,36,3,352.21,1056.6299999999999,961.5899999999999
2854,1134,89,4,250.6,1002.4,300.12
2855,1134,14,7,78.85,551.9499999999999,158.9699999999999
2856,1134,28,3,70.02,210.06,-284.09999999999997
2857,1135,84,9,329.01,2961.09,1835.2800000000002
2858,1135,81,5,140.7,703.5,367.70000000000005
2859,1136,97,3,306.8,920.4000000000001,624.6600000000001
2860,1136,44,2,224.83,449.66,182.74
2861,1136,63,7,114.14,798.98,-524.9299999999998
2862,1136,17,4,314.04,1256.16,849.0
2863,1137,118,5,60.73,303.65,-647.5500000000001
2864,1137,112,9,252.16,2269.44,2193.03
2865,1138,15,6,95.99,575.9399999999999,-150.30000000000007
2866,1138,93,8,257.26,2058.08,461.28
2867,1138,85,1,334.53,334.53,284.09999999999997
2868,1138,91,8,256.41,2051.28,546.3200000000002
2869,1139,9,4,377.67,1510.68,973.0000000000001
2870,1139,91,9,256.41,2307.69,614.6100000000001
2871,1139,24,2,77.82,155.64,-47.60000000000002
2872,1140,30,2,97.53,195.06,-85.88
2873,1140,78,3,21.41,64.23,-135.20999999999998
2874,1141,60,3,145.65,436.95000000000005,248.01000000000005
2875,1141,75,7,71.86,503.02,4.059999999999945
2876,1141,74,3,303.56,910.6800000000001,488.34000000000003
2877,1141,23,8,398.01,3184.08,2008.08
2878,1142,23,7,398.01,2786.0699999999997,1757.0699999999997
2879,1142,71,1,282.01,282.01,232.16
2880,1142,9,5,377.67,1888.3500000000001,1216.2500000000002
2881,1143,47,8,155.35,1242.8,813.28
2882,1144,86,2,207.91,415.82,396.3
2883,1144,66,8,266.8,2134.4,776.8800000000001
2884,1145,61,8,274.43,2195.44,713.3600000000001
2885,1145,56,1,203.11,203.11,87.36000000000001
2886,1146,104,4,375.52,1502.08,906.7599999999999
2887,1147,39,8,356.61,2852.88,2524.08
2888,1147,82,9,299.97,2699.7300000000005,1556.2800000000004
2889,1147,20,6,387.95,2327.7,1395.7199999999998
2890,1147,89,6,250.6,1503.6,450.17999999999984
2891,1148,40,8,382.7,3061.6,2176.24
2892,1148,113,6,27.84,167.04,-1018.6200000000001
2893,1148,111,1,144.89,144.89,131.67999999999998
2894,1149,19,7,32.56,227.92000000000002,-263.34000000000003
2895,1149,91,9,256.41,2307.69,614.6100000000001
2896,1149,115,3,389.66,1168.98,929.1600000000001
2897,1149,75,2,71.86,143.72,1.1599999999999966
2898,1150,85,6,334.53,2007.1799999999998,1704.6
2899,1150,44,9,224.83,2023.47,822.3299999999999
2900,1150,99,6,385.57,2313.42,1261.2
2901,1151,31,5,97.29,486.45000000000005,196.10000000000002
2902,1151,25,5,164.53,822.65,126.44999999999993
2903,1152,78,6,21.41,128.46,-270.41999999999996
2904,1152,100,2,143.33,286.66,-107.13999999999999
2905,1152,87,6,12.49,74.94,-973.0799999999999
2906,1152,80,4,60.26,241.04,-395.72
2907,1153,52,1,95.87,95.87,83.18
2908,1153,14,4,78.85,315.4,90.83999999999997
2909,1154,57,1,197.43,197.43,13.909999999999997
2910,1155,111,6,144.89,869.3399999999999,790.0799999999999
2911,1155,110,5,237.05,1185.25,932.5
2912,1156,58,6,241.04,1446.24,1376.52
2913,1156,25,8,164.53,1316.24,202.31999999999994
2914,1156,105,2,278.28,556.56,453.43999999999994
2915,1156,35,7,45.68,319.76,-967.3999999999999
2916,1157,66,3,266.8,800.4000000000001,291.3300000000001
2917,1157,24,8,77.82,622.56,-190.4000000000001
2918,1158,21,8,354.68,2837.44,2631.12
2919,1158,11,3,247.02,741.0600000000001,297.5100000000001
2920,1159,101,6,256.72,1540.3200000000002,611.4600000000002
2921,1159,75,9,71.86,646.74,5.220000000000027
2922,1159,7,8,396.56,3172.48,2248.88
2923,1159,97,2,306.8,613.6,416.44000000000005
2924,1160,111,5,144.89,724.4499999999999,658.3999999999999
2925,1160,68,9,348.24,3134.16,1634.4
2926,1160,86,7,207.91,1455.37,1387.05
2927,1161,6,6,75.14,450.84000000000003,73.20000000000005
2928,1161,79,2,332.07,664.14,443.74
2929,1161,88,6,121.94,731.64,676.74
2930,1161,74,5,303.56,1517.8,813.9
2931,1162,92,7,111.32,779.24,-346.0799999999999
2932,1162,77,1,350.02,350.02,332.28
2933,1163,53,3,276.47,829.4100000000001,401.6400000000001
2934,1164,26,7,305.71,2139.97,1511.4399999999996
2935,1165,23,2,398.01,796.02,502.02
2936,1165,6,6,75.14,450.84000000000003,73.20000000000005
2937,1165,88,2,121.94,243.88,225.57999999999998
2938,1166,72,1,275.25,275.25,246.74
2939,1166,8,5,100.35,501.75,12.600000000000023
2940,1166,60,1,145.65,145.65,82.67000000000002
2941,1166,76,9,353.54,3181.86,1864.89
2942,1167,99,3,385.57,1156.71,630.6
2943,1167,52,1,95.87,95.87,83.18
2944,1168,77,9,350.02,3150.18,2990.52
2945,1169,9,7,377.67,2643.69,1702.75
2946,1169,64,4,352.67,1410.68,1020.8000000000001
2947,1170,40,3,382.7,1148.1,816.0899999999999
2948,1170,6,5,75.14,375.7,61.0
2949,1170,101,8,256.72,2053.76,815.2800000000002
2950,1170,41,1,346.23,346.23,171.01000000000002
2951,1171,104,9,375.52,3379.68,2040.2099999999998
2952,1171,41,9,346.23,3116.07,1539.0900000000001
2953,1171,82,4,299.97,1199.88,691.6800000000001
2954,1172,97,4,306.8,1227.2,832.8800000000001
2955,1172,104,3,375.52,1126.56,680.0699999999999
2956,1172,108,4,286.19,1144.76,900.72
2957,1173,105,1,278.28,278.28,226.71999999999997
2958,1173,77,4,350.02,1400.08,1329.12
2959,1173,97,8,306.8,2454.4,1665.7600000000002
2960,1174,87,8,12.49,99.92,-1297.4399999999998
2961,1174,10,6,263.36,1580.16,454.08000000000015
2962,1174,83,5,72.7,363.5,-525.35
2963,1175,55,6,341.97,2051.82,1810.5600000000002
2964,1175,7,8,396.56,3172.48,2248.88
2965,1175,116,4,387.86,1551.44,1001.32
2966,1175,84,4,329.01,1316.04,815.68
2967,1176,97,2,306.8,613.6,416.44000000000005
2968,1177,108,4,286.19,1144.76,900.72
2969,1177,79,7,332.07,2324.49,1553.0899999999997
2970,1178,79,5,332.07,1660.35,1109.35
2971,1178,61,9,274.43,2469.87,802.53
2972,1178,24,8,77.82,622.56,-190.4000000000001
2973,1178,41,4,346.23,1384.92,684.0400000000001
2974,1179,107,9,127.38,1146.42,479.07000000000005
2975,1179,44,9,224.83,2023.47,822.3299999999999
2976,1179,51,9,41.61,374.49,-1327.32
2977,1180,54,3,39.69,119.07,-437.19
2978,1180,117,5,302.36,1511.8000000000002,1274.0000000000002
2979,1181,17,5,314.04,1570.2,1061.25
2980,1181,106,3,36.46,109.38,29.75999999999999
2981,1181,97,7,306.8,2147.6,1457.54
2982,1181,64,6,352.67,2116.02,1531.2
2983,1182,29,8,328.17,2625.36,1338.2400000000002
2984,1183,107,3,127.38,382.14,159.68999999999997
2985,1184,69,3,286.26,858.78,822.12
2986,1184,5,2,249.23,498.46,208.03999999999996
2987,1184,98,7,221.09,1547.63,656.1100000000001
2988,1185,46,2,169.3,338.6,-2.579999999999984
2989,1186,104,3,375.52,1126.56,680.0699999999999
2990,1186,14,1,78.85,78.85,22.709999999999994
2991,1186,82,8,299.97,2399.76,1383.3600000000001
2992,1187,119,9,305.72,2751.4800000000005,1326.4200000000005
2993,1187,79,3,332.07,996.21,665.61
2994,1188,116,2,387.86,775.72,500.66
2995,1188,59,1,331.63,331.63,190.63
2996,1188,32,9,219.42,1974.78,893.97
2997,1189,60,2,145.65,291.3,165.34000000000003
2998,1189,58,1,241.04,241.04,229.42
2999,1190,66,7,266.8,1867.6000000000001,679.7700000000002
3000,1191,58,4,241.04,964.16,917.68
3001,1191,23,4,398.01,1592.04,1004.04
3002,1191,15,6,95.99,575.9399999999999,-150.30000000000007
3003,1191,51,3,41.61,124.83,-442.44
3004,1192,38,5,60.51,302.55,-157.3
3005,1192,14,6,78.85,473.09999999999997,136.25999999999993
3006,1192,108,3,286.19,858.5699999999999,675.54
3007,1192,51,9,41.61,374.49,-1327.32
3008,1193,65,3,321.0,963.0,443.70000000000005
3009,1193,14,6,78.85,473.09999999999997,136.25999999999993
3010,1194,68,2,348.24,696.48,363.20000000000005
3011,1194,28,5,70.02,350.09999999999997,-473.50000000000006
3012,1194,115,5,389.66,1948.3000000000002,1548.6000000000001
3013,1195,119,3,305.72,917.1600000000001,442.1400000000001
3014,1196,97,6,306.8,1840.8000000000002,1249.3200000000002
3015,1196,89,5,250.6,1253.0,375.1500000000001
3016,1196,103,3,49.98,149.94,-111.54000000000002
3017,1197,11,5,247.02,1235.1000000000001,495.85000000000014
3018,1197,36,6,352.21,2113.2599999999998,1923.1799999999998
3019,1197,84,2,329.01,658.02,407.84
3020,1198,57,1,197.43,197.43,13.909999999999997
3021,1198,13,3,99.96,299.88,266.64
3022,1198,118,3,60.73,182.19,-388.53000000000003
3023,1199,65,8,321.0,2568.0,1183.2
3024,1199,81,8,140.7,1125.6,588.3199999999999
3025,1200,53,5,276.47,1382.3500000000001,669.4000000000001
3026,1201,80,6,60.26,361.56,-593.5799999999999
3027,1201,23,5,398.01,1990.05,1255.05
3028,1201,53,9,276.47,2488.2300000000005,1204.9200000000005
3029,1201,58,3,241.04,723.12,688.26
3030,1202,106,7,36.46,255.22,69.44
3031,1202,49,2,292.13,584.26,487.98
3032,1202,85,2,334.53,669.06,568.1999999999999
3033,1202,9,6,377.67,2266.02,1459.5
3034,1203,20,7,387.95,2715.65,1628.34
3035,1204,42,1,325.71,325.71,177.92999999999998
3036,1204,116,3,387.86,1163.58,750.9899999999999
3037,1204,36,9,352.21,3169.89,2884.77
3038,1204,86,3,207.91,623.73,594.45
3039,1205,34,4,236.23,944.92,853.48
3040,1206,63,5,114.14,570.7,-374.94999999999993
3041,1206,26,6,305.71,1834.2599999999998,1295.5199999999998
3042,1206,119,7,305.72,2140.04,1031.6599999999999
3043,1207,33,1,241.25,241.25,165.86
3044,1207,51,1,41.61,41.61,-147.48000000000002
3045,1207,13,9,99.96,899.64,799.92
3046,1208,83,7,72.7,508.90000000000003,-735.49
3047,1208,31,6,97.29,583.74,235.32
3048,1208,120,4,19.59,78.36,-11.400000000000006
3049,1209,49,3,292.13,876.39,731.97
3050,1209,63,8,114.14,913.12,-599.92
3051,1210,43,7,265.54,1858.7800000000002,722.8200000000002
3052,1210,41,7,346.23,2423.61,1197.0700000000002
3053,1210,104,1,375.52,375.52,226.68999999999997
3054,1211,17,3,314.04,942.1200000000001,636.7500000000001
3055,1211,34,7,236.23,1653.61,1493.59
3056,1211,90,6,392.66,2355.96,1707.12
3057,1211,120,1,19.59,19.59,-2.8500000000000014
3058,1212,43,4,265.54,1062.16,413.0400000000001
3059,1212,41,8,346.23,2769.84,1368.0800000000002
3060,1213,113,6,27.84,167.04,-1018.6200000000001
3061,1213,100,4,143.33,573.32,-214.27999999999997
3062,1213,103,4,49.98,199.92,-148.72
3063,1213,84,8,329.01,2632.08,1631.36
3064,1214,56,9,203.11,1827.9900000000002,786.2400000000002
3065,1214,55,5,341.97,1709.8500000000001,1508.8000000000002
3066,1214,50,3,203.39,610.17,17.370000000000005
3067,1215,50,8,203.39,1627.12,46.319999999999936
3068,1215,73,5,251.26,1256.3,1156.25
3069,1216,37,9,113.58,1022.22,-690.48
